dancing ing I-movie.name
  
show how O
me me O
the the O
actors ors O
in in O
captain ain B-movie.name
america ica I-movie.name
  
show how O
me me O
gilda lda B-movie.name
's 's O
credits its O
  
i i O
can can O
't 't O
remember ber O
the the O
lead ead O
guy guy O
in in O
the the B-movie.name
avengers ers I-movie.name
  
show how O
cast ast O
list ist O
for for O
the the B-movie.name
avergers ers I-movie.name
  
who who O
plays ays O
nemo emo B-character.name
in in O
finding ing B-movie.name
nemo emo I-movie.name
  
find ind O
cast ast O
and and O
crew rew O
for for O
the the O
movie vie O
finding ing B-movie.name
nemo emo I-movie.name
  
show how O
me me O
the the O
cast ast O
and and O
crew rew O
for for O
finding ing B-movie.name
nemo emo I-movie.name
  
show how O
me me O
the the O
cast ast O
of of O
finding ing B-movie.name
nemo emo I-movie.name
  
who who O
are are O
the the O
main ain O
voices ces O
in in O
finding ing B-movie.name
nemo emo I-movie.name
  
who who O
starred red O
in in O
finding ing B-movie.name
nemo emo I-movie.name
  
who who O
stars ars O
in in O
finding ing B-movie.name
nemo emo I-movie.name
  
who who O
was was O
the the O
main ain O
character ter O
in in O
men men B-movie.name
in in I-movie.name
black ack I-movie.name
3 3 I-movie.name
  
can can O
i i O
see see O
the the O
credits its O
for for O
dirty rty B-movie.name
dancing ing I-movie.name
  
cast ast O
of of O
dirty rty B-movie.name
dancing ing I-movie.name
  
find ind O
cast ast O
and and O
crew rew O
for for O
dirty rty B-movie.name
dancing ing I-movie.name
  
search rch O
cast ast O
and and O
crew rew O
for for O
dirty rty B-movie.name
dancing ing I-movie.name
  
search rch O
for for O
the the O
cast ast O
and and O
crew rew O
for for O
the the O
movie vie O
dirty rty B-movie.name
dancing ing I-movie.name
  
show how O
me me O
the the O
cast ast O
and and O
list ist O
for for O
dirty rty B-movie.name
dancing ing I-movie.name
  
who who O
starred red O
in in O
dirty rty B-movie.name
dancing ing I-movie.name
  
who who O
starred red O
in in O
dirty rty B-movie.name
dancing ing I-movie.name
  
who who O
were ere O
the the O
stars ars O
of of O
dirty rty B-movie.name
dancing ing I-movie.name
  
who who O
was was O
the the O
male ale O
star tar O
of of O
titanic nic B-movie.name
  
who who O
starred red O
in in O
taxi axi B-movie.name
  
who who O
played yed O
in in O
the the B-movie.name
oranges ges I-movie.name
  
actors ors O
for for O
life ife B-movie.name
is is I-movie.name
beautiful ful I-movie.name
  
who who O
are are O
the the O
lead ead O
actors ors O
in in O
life ife B-movie.name
is is I-movie.name
beautiful ful I-movie.name
  
find ind O
the the O
male ale O
actor tor O
from rom O
the the O
movie vie O
born orn B-movie.name
free ree I-movie.name
  
actor tor O
from rom O
iron ron B-movie.name
man man I-movie.name
  
shows ows O
actors ors O
in in O
shoot oot B-movie.name
to to I-movie.name
kill ill I-movie.name
  
which ich O
actors ors O
starred red O
in in O
hitch tch B-movie.name
  
who who O
are are O
all all O
of of O
the the O
actors ors O
in in O
hitch tch B-movie.name
  
who who O
was was O
the the O
lead ead O
actor tor O
in in O
hitch tch B-movie.name
  
who who O
starred red O
in in O
dark ark B-movie.name
knight ght I-movie.name
rising ing I-movie.name
  
who who O
played yed O
nick ick B-character.name
fury ury I-character.name
in in O
the the B-movie.name
avengers ers I-movie.name
  
who who O
was was O
the the O
lead ead O
actor tor O
in in O
the the B-movie.name
avengers ers I-movie.name
  
what hat O
was was O
the the O
cast ast O
of of O
black ack B-movie.name
swan wan I-movie.name
  
who who O
acted ted O
in in O
black ack B-movie.name
swan wan I-movie.name
  
who who O
was was O
in in O
black ack B-movie.name
swan wan I-movie.name
  
who who O
was was O
the the O
lead ead O
in in O
black ack B-movie.name
swan wan I-movie.name
  
actors ors O
in in O
star tar B-movie.name
wars ars I-movie.name
four our I-movie.name
  
what hat O
was was O
the the O
actor tor O
who who O
played yed O
esme sme B-character.name
in in O
twilight ght B-movie.name
  
who who O
played yed O
esme sme B-character.name
in in O
twilight ght B-movie.name
  
who who O
starred red O
in in O
the the B-movie.name
parent ent I-movie.name
trap rap I-movie.name
  
cast ast O
and and O
crew rew O
for for O
hitch tch B-movie.name
  
cast ast O
and and O
crew rew O
of of O
hitch tch B-movie.name
  
cast ast O
hitch tch B-movie.name
  
hitch tch B-movie.name
crew rew O
  
list ist O
cast ast O
hitch tch B-movie.name
  
show how O
me me O
hitch tch B-movie.name
's 's O
cast ast O
  
show how O
the the O
cast ast O
of of O
hitch tch B-movie.name
  
what hat O
actors ors O
appeared red O
in in O
the the O
movie vie O
hitch tch B-movie.name
  
what hat O
actors ors O
played yed O
in in O
the the O
movies ies O
hitch tch B-movie.name
  
what hat O
was was O
the the O
cast ast O
of of O
hitch tch B-movie.name
  
who who O
starred red O
in in O
hitch tch B-movie.name
  
who who O
starred red O
in in O
the the O
movie vie O
hitch tch B-movie.name
  
who who O
stars ars O
in in O
hitch tch B-movie.name
  
who who O
was was O
in in O
hitch tch B-movie.name
  
who who O
was was O
in in O
the the O
movie vie O
hitch tch B-movie.name
  
who who O
was was O
the the O
star tar O
in in O
hitch tch B-movie.name
  
voice ice O
actor tor O
for for O
homer mer B-character.name
simpson son I-character.name
  
who who O
is is O
in in O
the the O
movie vie O
two two B-movie.name
can can I-movie.name
play lay I-movie.name
that hat I-movie.name
game ame I-movie.name
  
actress ess O
from rom O
gone one B-movie.name
with ith I-movie.name
the the I-movie.name
wind ind I-movie.name
  
who who O
are are O
the the O
lead ead O
actors ors O
in in O
this his O
movie vie O
  
show how O
me me O
information ion O
on on O
the the O
cast ast O
and and O
crew rew O
of of O
pitchperfect ect B-movie.name
  
actors ors O
in in O
house use B-movie.name
at at I-movie.name
the the I-movie.name
end end I-movie.name
of of I-movie.name
the the I-movie.name
street eet I-movie.name
  
can can O
i i O
see see O
the the O
cast ast O
and and O
crew rew O
for for O
house use B-movie.name
at at I-movie.name
the the I-movie.name
end end I-movie.name
of of I-movie.name
the the I-movie.name
street eet I-movie.name
  
cast ast O
and and O
crew rew O
for for O
house use B-movie.name
at at I-movie.name
the the I-movie.name
end end I-movie.name
of of I-movie.name
the the I-movie.name
street eet I-movie.name
  
cast ast O
and and O
crew rew O
for for O
the the O
movie vie O
house use B-movie.name
at at I-movie.name
the the I-movie.name
end end I-movie.name
of of I-movie.name
the the I-movie.name
street eet I-movie.name
  
who who O
stars ars O
on on O
the the O
house use B-movie.name
at at I-movie.name
the the I-movie.name
end end I-movie.name
of of I-movie.name
the the I-movie.name
street eet I-movie.name
  
who who O
is is O
in in O
movie vie O
  
who who O
is is O
in in O
movie vie O
  
who who O
is is O
in in O
movie vie O
  
who who O
acts cts O
in in O
forager ger B-movie.name
  
who who O
stars ars O
in in O
forager ger B-movie.name
  
who who O
is is O
the the O
cast ast O
and and O
crew rew O
for for O
now now B-movie.name
forager ger I-movie.name
  
who who O
was was O
in in O
now now B-movie.name
  
actor tor O
from rom O
modern ern B-movie.name
family ily I-movie.name
  
list ist O
the the O
actors ors O
in in O
forager ger B-movie.name
  
cast ast O
and and O
crew rew O
of of O
go go B-movie.name
  
who who O
starred red O
in in O
go go B-movie.name
  
who who O
was was O
the the O
lead ead O
actress ess O
in in O
the the B-movie.name
hunger ger I-movie.name
games mes I-movie.name
  
show how O
cast ast O
of of O
movie vie O
request est B-movie.name
  
what hat O
is is O
the the O
cast ast O
in in O
resident ent B-movie.name
evil vil I-movie.name
retribution ion I-movie.name
  
list ist O
me me O
the the O
actors ors O
for for O
top top B-movie.name
gun gun I-movie.name
  
who who O
was was O
the the B-character.name
tin tin I-character.name
man man I-character.name
in in O
wizard ard B-movie.name
of of I-movie.name
oz oz I-movie.name
  
actress ess O
in in O
hum hum B-movie.name
tum tum I-movie.name
  
who who O
was was O
the the O
actor tor O
in in O
movie vie O
hum hum B-movie.name
tum tum I-movie.name
  
who who O
is is O
in in O
barfi rfi B-movie.name
  
who who O
was was O
the the O
lead ead O
woman man O
in in O
the the B-movie.name
savages ges I-movie.name
  
find ind O
the the O
name ame O
of of O
the the O
actor tor O
who who O
played yed O
jack ack B-character.name
in in O
the the O
movie vie O
titanic nic B-movie.name
  
the the O
name ame O
of of O
the the O
male ale O
lead ead O
in in O
the the O
movie vie O
titanic nic B-movie.name
  
what hat O
is is O
the the O
name ame O
of of O
the the O
lead ead O
actor tor O
in in O
the the O
titanic nic B-movie.name
  
show how O
me me O
who who O
played yed O
what hat O
role ole O
in in O
go go B-movie.name
  
i i O
cannot not O
remember ber O
the the O
name ame O
of of O
the the O
actor tor O
in in O
pretty tty B-movie.name
women men I-movie.name
  
what hat O
is is O
the the O
name ame O
of of O
the the O
actor tor O
who who O
was was O
in in O
the the B-movie.name
parent ent I-movie.name
trap rap I-movie.name
  
find ind O
name ame O
of of O
main ain O
actor tor O
in in O
the the O
movie vie O
the the B-movie.name
help elp I-movie.name
  
looking ing O
for for O
names mes O
of of O
crew rew O
members ers O
of of O
apollo llo B-movie.name
thirteen een I-movie.name
  
i i O
can can O
't 't O
figure ure O
out out O
the the O
name ame O
of of O
the the O
lead ead O
guy guy O
in in O
the the B-movie.name
avengers ers I-movie.name
  
what hat O
were ere O
the the O
names mes O
of of O
the the O
ladies ies O
in in O
facts cts I-movie.name
of of I-movie.name
life ife I-movie.name
  
how how O
old old O
is is O
steven ven B-person.name
spielberg erg I-person.name
  
when hen O
steven ven B-person.name
spielberg erg I-person.name
born orn O
  
what hat O
is is O
tom tom B-person.name
cruise ise I-person.name
's 's O
birthday day O
  
when hen O
was was O
tom tom B-person.name
cruise ise I-person.name
born orn O
  
when hen O
is is O
will ill B-person.name
ferrell ell I-person.name
's 's O
birthday day O
  
how how O
old old O
is is O
kristen ten B-person.name
stewart art I-person.name
  
how how O
much uch O
did did O
it it O
cost ost O
to to O
produce uce O
the the B-movie.name
dark ark I-movie.name
night ght I-movie.name
  
how how O
much uch O
did did O
the the B-movie.name
dark ark I-movie.name
night ght I-movie.name
cost ost O
to to O
produce uce O
  
what hat O
was was O
the the B-movie.name
dark ark I-movie.name
night ght I-movie.name
budget get O
  
the the B-movie.name
godfather her I-movie.name
's 's O
budget get O
  
budget get O
for for O
the the B-movie.name
blind ind I-movie.name
side ide I-movie.name
  
i i O
want ant O
to to O
look ook O
up up O
the the O
budget get O
of of O
freedom dom B-movie.name
writers ers I-movie.name
  
i i O
would uld O
like ike O
to to O
look ook O
up up O
the the O
budget get O
of of O
freedom dom B-movie.name
writers ers I-movie.name
  
look ook O
for for O
the the O
budget get O
of of O
freedom dom B-movie.name
writers ers I-movie.name
  
how how O
much uch O
was was O
hunger ger B-movie.name
games mes I-movie.name
made ade O
for for O
  
how how O
much uch O
was was O
the the O
budget get O
for for O
the the B-movie.name
hunger ger I-movie.name
games mes I-movie.name
  
how how O
much uch O
did did O
black ack B-movie.name
swan wan I-movie.name
cost ost O
  
how how O
much uch O
did did O
hollywood ood O
pay pay O
for for O
black ack B-movie.name
swan wan I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
black ack B-movie.name
swan wan I-movie.name
  
what hat O
were ere O
production ion O
costs sts O
for for O
black ack B-movie.name
swan wan I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
wrong ong B-movie.name
turn urn I-movie.name
  
search rch O
for for O
the the O
budget get O
of of O
step tep B-movie.name
up up I-movie.name
  
budget get O
for for O
titanic nic B-movie.name
  
budget get O
for for O
titanic nic B-movie.name
  
budget get O
for for O
titanic nic B-movie.name
movie vie O
  
how how O
much uch O
did did O
titanic nic B-movie.name
cost ost O
to to O
make ake O
  
how how O
much uch O
was was O
the the O
total tal O
budget get O
for for O
the the O
titanic nic B-movie.name
  
what hat O
was was O
titanic nic B-movie.name
's 's O
budget get O
  
what hat O
was was O
the the O
budget get O
for for O
courageous ous B-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
facing ing B-movie.name
the the I-movie.name
giants nts I-movie.name
  
budget get O
of of O
heroine ine B-movie.name
  
finding ing O
the the O
buget get O
of of O
heroine ine B-movie.name
  
looking ing O
of of O
movie vie O
heroine ine B-movie.name
's 's O
budget get O
  
what hat O
is is O
the the O
buget get O
of of O
movie vie O
heroine ine B-movie.name
  
how how O
much uch O
did did O
it it O
cost ost O
to to O
make ake O
jurassic sic B-movie.name
park ark I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
jurassic sic B-movie.name
park ark I-movie.name
  
how how O
much uch O
did did O
james mes B-director.name
cameron ron I-director.name
have ave O
to to O
spend end O
to to O
make ake O
avatar tar B-movie.name
  
avatar tar B-movie.name
must ust O
have ave O
cost ost O
a a O
bundle dle O
  
did did O
the the O
avatar tar B-movie.name
movie vie O
have ave O
a a O
budget get O
for for O
spending ing O
  
get get O
me me O
info nfo O
on on O
the the O
budget get O
for for O
avatar tar B-movie.name
  
how how O
much uch O
did did O
it it O
cost ost O
to to O
make ake O
avatar tar B-movie.name
  
how how O
much uch O
did did O
the the O
studio dio O
spend end O
to to O
make ake O
avatar tar B-movie.name
  
how how O
much uch O
money ney O
was was O
budgeted ted O
for for O
the the O
avatar tar B-movie.name
movie vie O
  
i i O
need eed O
to to O
know now O
the the O
budget get O
of of O
the the O
movie vie O
avatar tar B-movie.name
  
i i O
want ant O
to to O
know now O
the the O
avatar tar B-movie.name
's 's O
budget get O
  
list ist O
the the O
budget get O
for for O
avatar tar B-movie.name
  
show how O
me me O
what hat O
was was O
the the O
budget get O
of of O
the the O
movie vie O
avatar tar B-movie.name
  
what hat O
did did O
the the O
movie vie O
avatar tar B-movie.name
cost ost O
to to O
make ake O
  
what hat O
was was O
avatar tar B-movie.name
's 's O
budget get O
  
what hat O
was was O
the the O
budget get O
for for O
avatar tar B-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
avatar tar B-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
avatar tar B-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
the the O
movie vie O
avatar tar B-movie.name
  
what hat O
was was O
the the O
budget get O
of of O
the the O
movie vie O
avatar tar B-movie.name
  
how how O
much uch O
did did O
the the O
movie vie O
avatar tar B-movie.name
cost ost O
  
how how O
much uch O
money ney O
was was O
spent ent O
on on O
batman man B-movie.name
  
tell ell O
me me O
the the O
budget get O
for for O
the the O
movie vie O
batman man B-movie.name
  
how how O
much uch O
did did O
batman man B-movie.name
begins ins I-movie.name
cost ost O
  
how how O
much uch O
was was O
it it O
to to O
make ake O
the the O
film ilm O
batman man B-movie.name
begins ins I-movie.name
  
budget get O
for for O
the the B-movie.name
avengers ers I-movie.name
  
how how O
much uch O
did did O
it it O
take ake O
to to O
make ake O
the the B-movie.name
avengers ers I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
the the B-movie.name
avengers ers I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
citizen zen B-movie.name
kane ane I-movie.name
  
find ind O
out out O
the the O
budget get O
of of O
cujo ujo B-movie.name
  
budget get O
for for O
gone one B-movie.name
with ith I-movie.name
the the I-movie.name
wind ind I-movie.name
  
gone one B-movie.name
with ith I-movie.name
the the I-movie.name
wind ind I-movie.name
's 's O
budget get O
information ion O
please ase O
  
gone one B-movie.name
with ith I-movie.name
the the I-movie.name
wind ind I-movie.name
's 's O
budget get O
  
show how O
me me O
the the O
budget get O
for for O
the the O
movie vie O
  
budget get O
for for O
the the O
hulk ulk B-movie.name
  
budget get O
request est O
for for O
my my B-movie.name
big big I-movie.name
fat fat I-movie.name
greek eek I-movie.name
wedding ing I-movie.name
  
find ind O
the the O
budget get O
of of O
my my B-movie.name
big big I-movie.name
fat fat I-movie.name
greek eek I-movie.name
wedding ing I-movie.name
  
how how O
much uch O
did did O
my my B-movie.name
big big I-movie.name
fat fat I-movie.name
greek eek I-movie.name
wedding ing I-movie.name
cost ost O
  
what hat O
was was O
the the O
budget get O
of of O
my my B-movie.name
big big I-movie.name
fat fat I-movie.name
greek eek I-movie.name
wedding ing I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
old old B-movie.name
school ool I-movie.name
  
what hat O
was was O
the the B-movie.name
bourne rne I-movie.name
identity ity I-movie.name
's 's O
budget get O
  
how how O
much uch O
did did O
it it O
cost ost O
to to O
produce uce O
the the B-movie.name
deer eer I-movie.name
hunter ter I-movie.name
  
provide ide O
the the O
cost ost O
for for O
producing ing O
the the B-movie.name
deer eer I-movie.name
hunter ter I-movie.name
  
will ill O
you you O
show how O
the the O
cost ost O
to to O
produce uce O
the the B-movie.name
deer eer I-movie.name
hunter ter I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
the the B-movie.name
hobbit bit I-movie.name
  
can can O
i i O
see see O
what hat O
the the B-movie.name
lion ion I-movie.name
king ing I-movie.name
's 's O
budget get O
was was O
  
show how O
me me O
the the B-movie.name
lion ion I-movie.name
king ing I-movie.name
's 's O
budget get O
  
what hat O
was was O
the the O
budget get O
for for O
passion ion I-movie.name
of of I-movie.name
the the I-movie.name
christ ist I-movie.name
  
what hat O
was was O
the the O
budget get O
for for O
top top B-movie.name
gun gun I-movie.name
  
what hat O
was was O
top top B-movie.name
gun gun I-movie.name
's 's O
budget get O
  
who who O
does oes O
ellen len B-actor.name
degeneres res I-actor.name
play lay O
in in O
finding ing B-movie.name
nemo emo I-movie.name
  
what hat O
character ter O
did did O
tom tom B-actor.name
hanks nks I-actor.name
play lay O
in in O
apollo llo B-movie.name
thirteen een I-movie.name
  
lion ion B-movie.name
king ing I-movie.name
characters ers O
  
what hat O
character ter O
did did O
will ill B-actor.name
smith ith I-actor.name
play lay O
in in O
hitch tch B-movie.name
  
what hat O
role ole O
did did O
sarah rah B-actor.name
polley ley I-actor.name
play lay O
in in O
go go B-movie.name
  
what hat O
was was O
kevin vin B-actor.name
james mes I-actor.name
role ole O
in in O
hitch tch B-movie.name
  
who who O
directed ted O
the the O
music sic O
in in O
gone one B-movie.name
with ith I-movie.name
the the I-movie.name
wind ind I-movie.name
  
show how O
me me O
the the O
music sic O
composer ser O
for for O
the the O
movie vie O
  
who who O
directed ted O
the the O
musical cal O
score ore O
in in O
barfi rfi B-movie.name
  
how how O
many any O
films lms O
did did O
ed ed B-actor.name
harris ris I-actor.name
do do O
with ith O
tom tom B-actor.name
hanks nks I-actor.name
  
how how O
many any O
movies ies O
were ere O
released sed O
on on O
nine ine B-movie.release_date
twenty nty I-movie.release_date
eight ght I-movie.release_date
twelve lve I-movie.release_date
  
how how O
many any O
movies ies O
were ere O
filmed med O
in in O
asia sia B-movie.location
  
how how O
many any O
films lms O
directed ted O
by by O
barbra bra B-director.name
streisand and I-director.name
have ave O
been een O
shot hot O
in in O
the the O
czech ech B-movie.location
republic lic I-movie.location
  
how how O
many any O
movies ies O
has has O
albert ert B-producer.name
ruddy ddy I-producer.name
produced ced O
  
how how O
many any O
movies ies O
has has O
lionsgate ate B-producer.name
done one O
  
how how O
many any O
movies ies O
did did O
richard ard B-director.name
lester ter I-director.name
direct ect O
  
how how O
many any O
films lms O
has has O
taye aye B-actor.name
diggs ggs I-actor.name
been een O
in in O
  
how how O
many any O
movies ies O
has has O
ray ray B-producer.name
stark ark I-producer.name
produced ced O
  
how how O
many any O
producers ers O
did did O
the the O
movie vie O
the the O
hitch tch B-movie.name
have ave O
  
how how O
many any O
movies ies O
has has O
charles les B-director.name
vidor dor I-director.name
directed ted O
  
how how O
many any O
movies ies O
has has O
kristen ten B-actor.name
stewart art I-actor.name
made ade O
  
i i O
wonder der O
how how O
many any O
movies ies O
alfred red B-actor.name
hitchcock ock I-actor.name
was was O
in in O
that hat O
he he O
directed ted O
  
how how O
many any O
movies ies O
has has O
steven ven B-director.name
spielberg erg I-director.name
directed ted O
  
how how O
many any O
films lms O
did did O
robert ert B-director.name
wise ise I-director.name
direct ect O
  
how how O
many any O
movies ies O
has has O
tom tom B-actor.name
cruise ise I-actor.name
starred red O
in in O
  
how how O
many any O
movies ies O
did did O
scorsese ese B-director.name
direct ect O
  
how how O
many any O
movies ies O
has has O
angelina ina B-actor.name
jolie lie I-actor.name
been een O
in in O
  
how how O
many any O
movies ies O
did did O
victor tor B-director.name
fleming ing I-director.name
direct ect O
  
how how O
many any O
movies ies O
has has O
woody ody B-director.name
allen len I-director.name
directed ted O
  
how how O
many any O
movies ies O
has has O
darla rla B-producer.name
anderson son I-producer.name
produced ced O
  
how how O
many any O
films lms O
did did O
alfred red B-director.name
hitchcock ock I-director.name
direct ect O
  
how how O
many any O
movies ies O
did did O
hitchcock ock B-director.name
direct ect O
  
how how O
many any O
movies ies O
has has O
tom tom B-actor.name
hanks nks I-actor.name
starred red O
in in O
  
how how O
many any O
woody ody B-director.name
allen len I-director.name
movies ies O
starred red O
diane ane B-actor.name
keaton ton I-actor.name
  
how how O
many any O
films lms O
has has O
ed ed B-actor.name
harris ris I-actor.name
starred red O
in in O
  
how how O
many any O
movies ies O
are are O
made ade O
in in O
the the O
united ted B-country.name
states tes I-country.name
  
where ere O
was was O
footnote ote B-movie.name
made ade O
  
what hat O
country try O
did did O
the the B-movie.name
flowers ers I-movie.name
of of I-movie.name
war war I-movie.name
come ome O
from rom O
  
country try O
of of O
le le B-movie.name
havre vre I-movie.name
  
what hat O
country try O
does oes O
the the O
movie vie O
kati ati B-movie.name
patang ang I-movie.name
comes mes O
from rom O
  
show how O
me me O
the the O
name ame O
of of O
the the O
country try O
for for O
the the O
movie vie O
thoda oda B-movie.name
pyaar aar I-movie.name
thoda oda I-movie.name
magic gic I-movie.name
  
can can O
you you O
tell ell O
me me O
which ich O
country try O
the the O
movie vie O
kati ati B-movie.name
patang ang I-movie.name
comes mes O
from rom O
  
i i O
need eed O
to to O
know now O
the the O
name ame O
of of O
the the O
country try O
to to O
which ich O
the the O
movie vie O
kati ati B-movie.name
patang ang I-movie.name
belongs ngs O
to to O
  
show how O
me me O
the the O
name ame O
of of O
the the O
country try O
from rom O
which ich O
the the O
movie vie O
