of IN O
llo NN B-movie.name
een CD I-movie.name
  
ind VV O
for IN O
ion NN O
out IN O
the DT O
ast NN O
of IN O
olo NP B-movie.name
een CD I-movie.name
  
ind VV O
nfo NN O
on IN O
the DT O
rew NN O
of IN O
llo NN B-movie.name
een CD I-movie.name
  
ive VV O
me PP O
ore JJR O
cts NNS O
out IN O
the DT O
ast NN O
and CC O
rew NN O
of IN O
the DT O
vie NN O
llo NN B-movie.name
een CD I-movie.name
  
i NNS O
eed VVP O
to TO O
now VV O
in IN O
ail NN O
out IN O
the DT O
ast NN O
and CC O
rew NN O
of IN O
the DT O
vie NN O
llo NN B-movie.name
een CD I-movie.name
  
i NNS O
ant VVP O
to TO O
ind VV O
ion NN O
out IN O
the DT O
ast NN O
of IN O
llo NN B-movie.name
een CD I-movie.name
  
how VV O
me PP O
ore JJR O
ion NN O
out IN O
the DT O
ast NN O
and CC O
rew NN O
of IN O
the DT O
vie NN O
llo NN B-movie.name
een CD I-movie.name
  
hat WP O
ors NNS O
ere VBD O
in IN O
rty JJ B-movie.name
ing NN I-movie.name
  
how VV O
me PP O
the DT O
ors NNS O
in IN O
ain NN B-movie.name
ica NN I-movie.name
  
how VV O
me PP O
lda NP B-movie.name
's POS O
its NNS O
  
i NP O
can MD O
't NP O
ber VV O
the DT O
ead JJ O
guy NN O
in IN O
the DT B-movie.name
ers NNS I-movie.name
  
how NN O
ast VVD O
ist NN O
for IN O
the DT B-movie.name
ers NNS I-movie.name
  
who WP O
ays VVZ O
emo NN B-character.name
in IN O
ing VVG B-movie.name
emo NN I-movie.name
  
ind VV O
ast NN O
and CC O
rew NN O
for IN O
the DT O
vie NN O
ing VVG B-movie.name
emo NN I-movie.name
  
how VV O
me PP O
the DT O
ast NN O
and CC O
rew NN O
for IN O
ing VVG B-movie.name
emo NN I-movie.name
  
how VV O
me PP O
the DT O
ast NN O
of IN O
ing VVG B-movie.name
emo NN I-movie.name
  
who WP O
are VBP O
the DT O
ain JJ O
ces NNS O
in IN O
ing VVG B-movie.name
emo NN I-movie.name
  
who WP O
red VVD O
in IN O
ing VVG B-movie.name
emo NN I-movie.name
  
who WP O
ars VVZ O
in IN O
ing VVG B-movie.name
emo NN I-movie.name
  
who WP O
was VBD O
the DT O
ain JJ O
ter NN O
in IN O
men NNS B-movie.name
in IN I-movie.name
ack JJ I-movie.name
3 CD I-movie.name
  
can NN O
i NNS O
see VVP O
the DT O
its NNS O
for IN O
rty JJ B-movie.name
ing NN I-movie.name
  
ast VVN O
of IN O
rty JJ B-movie.name
ing NN I-movie.name
  
ind VV O
ast NN O
and CC O
rew NN O
for IN O
rty JJ B-movie.name
ing NN I-movie.name
  
rch NN O
ast NN O
and CC O
rew NN O
for IN O
rty JJ B-movie.name
ing NN I-movie.name
  
rch NN O
for IN O
the DT O
ast NN O
and CC O
rew NN O
for IN O
the DT O
vie NN O
rty JJ B-movie.name
ing NN I-movie.name
  
how VV O
me PP O
the DT O
ast NN O
and CC O
ist NN O
for IN O
rty JJ B-movie.name
ing NN I-movie.name
  
who WP O
red VVD O
in IN O
rty JJ B-movie.name
ing NN I-movie.name
  
who WP O
red VVD O
in IN O
rty JJ B-movie.name
ing NN I-movie.name
  
who WP O
ere VBD O
the DT O
ars NNS O
of IN O
rty JJ B-movie.name
ing NN I-movie.name
  
who WP O
was VBD O
the DT O
ale JJ O
tar NN O
of IN O
nic JJ B-movie.name
  
who WP O
red VVD O
in IN O
axi NN B-movie.name
  
who WP O
yed VVD O
in IN O
the DT B-movie.name
ges NNS I-movie.name
  
ors NNS O
for IN O
ife NN B-movie.name
is VBZ I-movie.name
ful JJ I-movie.name
  
who WP O
are VBP O
the DT O
ead JJ O
ors NNS O
in IN O
ife NN B-movie.name
is VBZ I-movie.name
ful JJ I-movie.name
  
ind VV O
the DT O
ale JJ O
tor NN O
rom IN O
the DT O
vie NN O
orn VVN B-movie.name
ree JJ I-movie.name
  
tor NN O
rom IN O
ron NN B-movie.name
man NN I-movie.name
  
ows NNS O
ors NNS O
in IN O
oot NN B-movie.name
to TO I-movie.name
ill VV I-movie.name
  
ich WDT O
ors NNS O
red VVN O
in IN O
tch NN B-movie.name
  
who WP O
are VBP O
all RB O
of IN O
the DT O
ors NNS O
in IN O
tch NN B-movie.name
  
who WP O
was VBD O
the DT O
ead JJ O
tor NN O
in IN O
tch NN B-movie.name
  
who WP O
red VVD O
in IN O
ark JJ B-movie.name
ght NN I-movie.name
ing VVG I-movie.name
  
who WP O
yed VVD O
ick NN B-character.name
ury NN I-character.name
in IN O
the DT B-movie.name
ers NNS I-movie.name
  
who WP O
was VBD O
the DT O
ead JJ O
tor NN O
in IN O
the DT B-movie.name
ers NNS I-movie.name
  
hat WP O
was VBD O
the DT O
ast NN O
of IN O
ack JJ B-movie.name
wan NN I-movie.name
  
who WP O
ted VVD O
in IN O
ack JJ B-movie.name
wan NN I-movie.name
  
who WP O
was VBD O
in IN O
ack JJ B-movie.name
wan NN I-movie.name
  
who WP O
was VBD O
the DT O
ead NN O
in IN O
ack JJ B-movie.name
wan NN I-movie.name
  
ors NNS O
in IN O
tar NN B-movie.name
ars NNS I-movie.name
our CD I-movie.name
  
hat WP O
was VBD O
the DT O
tor NN O
who WP O
yed VVD O
sme NN B-character.name
in IN O
ght NN B-movie.name
  
who WP O
yed VVD O
sme NN B-character.name
in IN O
ght NN B-movie.name
  
who WP O
red VVD O
in IN O
the DT B-movie.name
ent NN I-movie.name
rap NN I-movie.name
  
ast NN O
and CC O
rew NN O
for IN O
tch NN B-movie.name
  
ast NN O
and CC O
rew NN O
of IN O
tch NN B-movie.name
  
ast NN O
tch NN B-movie.name
  
tch NN B-movie.name
rew NN O
  
ist NN O
ast NN O
tch NN B-movie.name
  
how VV O
me PP O
tch NN B-movie.name
's POS O
ast NN O
  
how VV O
the DT O
ast NN O
of IN O
tch NN B-movie.name
  
hat WP O
ors NNS O
red VVD O
in IN O
the DT O
vie NN O
tch NN B-movie.name
  
hat WP O
ors NNS O
yed VVN O
in IN O
the DT O
ies NNS O
tch NN B-movie.name
  
hat WP O
was VBD O
the DT O
ast NN O
of IN O
tch NN B-movie.name
  
who WP O
red VVD O
in IN O
tch NN B-movie.name
  
who WP O
red VVD O
in IN O
the DT O
vie NN O
tch NN B-movie.name
  
who WP O
ars VVZ O
in IN O
tch NN B-movie.name
  
who WP O
was VBD O
in IN O
tch NN B-movie.name
  
who WP O
was VBD O
in IN O
the DT O
vie NN O
tch NN B-movie.name
  
who WP O
was VBD O
the DT O
tar NN O
in IN O
tch NN B-movie.name
  
ice NN O
tor NN O
for IN O
mer NN B-character.name
son NN I-character.name
  
who WP O
is VBZ O
in IN O
the DT O
vie NN O
two CD B-movie.name
can MD I-movie.name
lay VV I-movie.name
hat DT I-movie.name
ame NN I-movie.name
  
ess NN O
rom IN O
one VVN B-movie.name
ith IN I-movie.name
the DT I-movie.name
ind NN I-movie.name
  
who WP O
are VBP O
the DT O
ead JJ O
ors NNS O
in IN O
his DT O
vie NN O
  
how VV O
me PP O
ion NN O
on IN O
the DT O
ast NN O
and CC O
rew NN O
of IN O
ect NN B-movie.name
  
ors NNS O
in IN O
use NN B-movie.name
at IN I-movie.name
the DT I-movie.name
end NN I-movie.name
of IN I-movie.name
the DT I-movie.name
eet NN I-movie.name
  
can MD O
i NNS O
see VV O
the DT O
ast NN O
and CC O
rew NN O
for IN O
use NN B-movie.name
at IN I-movie.name
the DT I-movie.name
end NN I-movie.name
of IN I-movie.name
the DT I-movie.name
eet NN I-movie.name
  
ast NN O
and CC O
rew NN O
for IN O
use NN B-movie.name
at IN I-movie.name
the DT I-movie.name
end NN I-movie.name
of IN I-movie.name
the DT I-movie.name
eet NN I-movie.name
  
ast NN O
and CC O
rew NN O
for IN O
the DT O
vie NN O
use NN B-movie.name
at IN I-movie.name
the DT I-movie.name
end NN I-movie.name
of IN I-movie.name
the DT I-movie.name
eet NN I-movie.name
  
who WP O
ars VVZ O
on IN O
the DT O
use NN B-movie.name
at IN I-movie.name
the DT I-movie.name
end NN I-movie.name
of IN I-movie.name
the DT I-movie.name
eet NN I-movie.name
  
who WP O
is VBZ O
in IN O
vie NN O
  
who WP O
is VBZ O
in IN O
vie NN O
  
who WP O
is VBZ O
in IN O
vie NN O
  
who WP O
cts VVZ O
in IN O
ger NN B-movie.name
  
who WP O
ars VVZ O
in IN O
ger NN B-movie.name
  
who WP O
is VBZ O
the DT O
ast NN O
and CC O
rew NN O
for IN O
now RB B-movie.name
ger NN I-movie.name
  
who WP O
was VBD O
in IN O
now RB B-movie.name
  
tor NN O
rom IN O
ern JJ B-movie.name
ily NN I-movie.name
  
ist VV O
the DT O
ors NNS O
in IN O
ger NN B-movie.name
  
ast NN O
and CC O
rew NN O
of IN O
go NN B-movie.name
  
who WP O
red VVD O
in RB O
go VV B-movie.name
  
who WP O
was VBD O
the DT O
ead JJ O
ess NN O
in IN O
the DT B-movie.name
ger NN I-movie.name
mes NNS I-movie.name
  
how NN O
ast VVD O
of IN O
vie NN O
est NN B-movie.name
  
hat WP O
is VBZ O
the DT O
ast NN O
in IN O
ent JJ B-movie.name
vil JJ I-movie.name
ion NN I-movie.name
  
ist VV O
me PP O
the DT O
ors NNS O
for IN O
top JJ B-movie.name
gun NN I-movie.name
  
who WP O
was VBD O
the DT B-character.name
tin NN I-character.name
man NN I-character.name
in IN O
ard NN B-movie.name
of IN I-movie.name
oz NP I-movie.name
  
ess NN O
in IN O
hum NN B-movie.name
tum NN I-movie.name
  
who WP O
was VBD O
the DT O
tor NN O
in IN O
vie NN O
hum NN B-movie.name
tum NN I-movie.name
  
who WP O
is VBZ O
in IN O
rfi NNS B-movie.name
  
who WP O
was VBD O
the DT O
ead JJ O
man NN O
in IN O
the DT B-movie.name
ges NNS I-movie.name
  
ind VV O
the DT O
ame NN O
of IN O
the DT O
tor NN O
who WP O
yed VVD O
ack NN B-character.name
in IN O
the DT O
vie NN O
nic JJ B-movie.name
  
the DT O
ame NN O
of IN O
the DT O
ale JJ O
ead NN O
in IN O
the DT O
vie NN O
nic JJ B-movie.name
  
hat WP O
is VBZ O
the DT O
ame NN O
of IN O
the DT O
ead JJ O
tor NN O
in IN O
the DT O
nic JJ B-movie.name
  
how VV O
me PP O
who WP O
yed VVD O
hat WP O
ole NN O
in IN O
go NN B-movie.name
  
i NP O
not MD O
ber VV O
the DT O
ame NN O
of IN O
the DT O
tor NN O
in IN O
tty JJ B-movie.name
men NNS I-movie.name
  
hat WP O
is VBZ O
the DT O
ame NN O
of IN O
the DT O
tor NN O
who WP O
was VBD O
in IN O
the DT B-movie.name
ent NN I-movie.name
rap NN I-movie.name
  
ind VV O
ame NN O
of IN O
ain JJ O
tor NN O
in IN O
the DT O
vie NN O
the DT B-movie.name
elp NN I-movie.name
  
ing VVG O
for IN O
mes NNS O
of IN O
rew NN O
ers NNS O
of IN O
llo NN B-movie.name
een CD I-movie.name
  
i NP O
can NN O
't NN O
ure NN O
out IN O
the DT O
ame NN O
of IN O
the DT O
ead JJ O
guy NN O
in IN O
the DT B-movie.name
ers NNS I-movie.name
  
hat WP O
ere VBD O
the DT O
mes NNS O
of IN O
the DT O
ies NNS O
in IN O
cts NNS I-movie.name
of IN I-movie.name
ife NN I-movie.name
  
how WRB O
old NN O
is VBZ O
ven JJ B-person.name
erg NN I-person.name
  
hen WRB O
ven JJ B-person.name
erg NN I-person.name
orn VVN O
  
hat WP O
is VBZ O
tom NN B-person.name
ise NN I-person.name
's POS O
day NN O
  
hen WRB O
was VBD O
tom NN B-person.name
ise NN I-person.name
orn VVN O
  
hen WRB O
is VBZ O
ill NN B-person.name
ell NN I-person.name
's POS O
day NN O
  
how WRB O
old NN O
is VBZ O
ten NN B-person.name
art NN I-person.name
  
how WRB O
uch RB O
did VVD O
it PP O
ost VVD O
to TO O
uce VV O
the DT B-movie.name
ark JJ I-movie.name
ght NN I-movie.name
  
how WRB O
uch RB O
did VVD O
the DT B-movie.name
ark JJ I-movie.name
ght NN I-movie.name
ost NN O
to TO O
uce VV O
  
hat WP O
was VBD O
the DT B-movie.name
ark JJ I-movie.name
ght NN I-movie.name
get NN O
  
the DT B-movie.name
her NN I-movie.name
's POS O
get NN O
  
get NN O
for IN O
the DT B-movie.name
ind JJ I-movie.name
ide NN I-movie.name
  
i NNS O
ant VVP O
to TO O
ook VV O
up RP O
the DT O
get NN O
of IN O
dom NN B-movie.name
ers NNS I-movie.name
  
i NP O
uld MD O
ike VV O
to TO O
ook VV O
up RP O
the DT O
get NN O
of IN O
dom NN B-movie.name
ers NNS I-movie.name
  
ook VV O
for IN O
the DT O
get NN O
of IN O
dom NN B-movie.name
ers NNS I-movie.name
  
how WRB O
uch RB O
was VBD O
ger NN B-movie.name
mes NNS I-movie.name
ade VVN O
for IN O
  
how WRB O
uch RB O
was VBD O
the DT O
get NN O
for IN O
the DT B-movie.name
ger NN I-movie.name
mes NNS I-movie.name
  
how WRB O
uch RB O
did VVD O
ack JJ B-movie.name
wan NN I-movie.name
ost NN O
  
how WRB O
uch RB O
did VVD O
ood NN O
pay NN O
for IN O
ack JJ B-movie.name
wan NN I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
ack JJ B-movie.name
wan NN I-movie.name
  
hat WP O
ere VBD O
ion NN O
sts NNS O
for IN O
ack JJ B-movie.name
wan NN I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
ong JJ B-movie.name
urn NN I-movie.name
  
rch NN O
for IN O
the DT O
get NN O
of IN O
tep NN B-movie.name
up RB I-movie.name
  
get NN O
for IN O
nic JJ B-movie.name
  
get NN O
for IN O
nic JJ B-movie.name
  
get NN O
for IN O
nic JJ B-movie.name
vie NN O
  
how WRB O
uch RB O
did VVD O
nic JJ B-movie.name
ost NN O
to TO O
ake VV O
  
how WRB O
uch RB O
was VBD O
the DT O
tal JJ O
get NN O
for IN O
the DT O
nic JJ B-movie.name
  
hat WP O
was VBD O
nic JJ B-movie.name
's POS O
get NN O
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
ous JJ B-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
ing VVG B-movie.name
the DT I-movie.name
nts NNS I-movie.name
  
get NN O
of IN O
ine NN B-movie.name
  
ing VVG O
the DT O
get NN O
of IN O
ine NN B-movie.name
  
ing VVG O
of IN O
vie NN O
ine NN B-movie.name
's POS O
get NN O
  
hat WP O
is VBZ O
the DT O
get NN O
of IN O
vie NN O
ine NN B-movie.name
  
how WRB O
uch RB O
did VVD O
it PP O
ost VVD O
to TO O
ake VV O
sic JJ B-movie.name
ark NN I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
sic JJ B-movie.name
ark NN I-movie.name
  
how WRB O
uch RB O
did VVD O
mes NNS B-director.name
ron NN I-director.name
ave VHP O
to TO O
end VV O
to TO O
ake VV O
tar NN B-movie.name
  
tar NN B-movie.name
ust MD O
ave VH O
ost VVN O
a DT O
dle NN O
  
did VVD O
the DT O
tar NN B-movie.name
vie NN O
ave VHP O
a DT O
get NN O
for IN O
ing NN O
  
get VV O
me PP O
nfo NN O
on IN O
the DT O
get NN O
for IN O
tar NN B-movie.name
  
how WRB O
uch RB O
did VVD O
it PP O
ost VVD O
to TO O
ake VV O
tar NN B-movie.name
  
how WRB O
uch RB O
did VVD O
the DT O
dio NN O
end VVP O
to TO O
ake VV O
tar NN B-movie.name
  
how WRB O
uch JJ O
ney NN O
was VBD O
ted VVN O
for IN O
the DT O
tar NN B-movie.name
vie NN O
  
i NNS O
eed VVP O
to TO O
now VV O
the DT O
get NN O
of IN O
the DT O
vie NN O
tar NN B-movie.name
  
i NNS O
ant VVP O
to TO O
now VV O
the DT O
tar NN B-movie.name
's POS O
get NN O
  
ist VV O
the DT O
get NN O
for IN O
tar NN B-movie.name
  
how VV O
me PP O
hat WP O
was VBD O
the DT O
get NN O
of IN O
the DT O
vie NN O
tar NN B-movie.name
  
hat WP O
did VVD O
the DT O
vie NN O
tar NN B-movie.name
ost NN O
to TO O
ake VV O
  
hat WP O
was VBD O
tar NN B-movie.name
's POS O
get NN O
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
tar NN B-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
tar NN B-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
tar NN B-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
the DT O
vie NN O
tar NN B-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
of IN O
the DT O
vie NN O
tar NN B-movie.name
  
how WRB O
uch RB O
did VVD O
the DT O
vie NN O
tar NN B-movie.name
ost NN O
  
how WRB O
uch JJ O
ney NN O
was VBD O
ent VVN O
on IN O
man NN B-movie.name
  
ell VV O
me PP O
the DT O
get NN O
for IN O
the DT O
vie NN O
man NN B-movie.name
  
how WRB O
uch RB O
did VVD O
man NN B-movie.name
ins VVZ I-movie.name
ost NN O
  
how WRB O
uch RB O
was VBD O
it PP O
to TO O
ake VV O
the DT O
ilm NN O
man NN B-movie.name
ins VVZ I-movie.name
  
get NN O
for IN O
the DT B-movie.name
ers NNS I-movie.name
  
how WRB O
uch RB O
did VVD O
it PP O
ake VVP O
to TO O
ake VV O
the DT B-movie.name
ers NNS I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
the DT B-movie.name
ers NNS I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
zen NN B-movie.name
ane NN I-movie.name
  
ind VV O
out IN O
the DT O
get NN O
of IN O
ujo NN B-movie.name
  
get NN O
for IN O
one VVN B-movie.name
ith IN I-movie.name
the DT I-movie.name
ind NN I-movie.name
  
one VVN B-movie.name
ith IN I-movie.name
the DT I-movie.name
ind NN I-movie.name
's POS O
get NN O
ion NN O
ase RB O
  
one VVN B-movie.name
ith IN I-movie.name
the DT I-movie.name
ind NN I-movie.name
's POS O
get NN O
  
how VV O
me PP O
the DT O
get NN O
for IN O
the DT O
vie NN O
  
get NN O
for IN O
the DT O
ulk NN B-movie.name
  
get NN O
est NN O
for IN O
my PP$ B-movie.name
big JJ I-movie.name
fat JJ I-movie.name
eek NN I-movie.name
ing NN I-movie.name
  
ind VV O
the DT O
get NN O
of IN O
my PP$ B-movie.name
big JJ I-movie.name
fat JJ I-movie.name
eek NN I-movie.name
ing NN I-movie.name
  
how WRB O
uch RB O
did VVD O
my PP$ B-movie.name
big JJ I-movie.name
fat JJ I-movie.name
eek NN I-movie.name
ing NN I-movie.name
ost NN O
  
hat WP O
was VBD O
the DT O
get NN O
of IN O
my PP$ B-movie.name
big JJ I-movie.name
fat JJ I-movie.name
eek NN I-movie.name
ing NN I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
old JJ B-movie.name
ool NN I-movie.name
  
hat WP O
was VBD O
the DT B-movie.name
rne NN I-movie.name
ity NN I-movie.name
's POS O
get NN O
  
how WRB O
uch RB O
did VVD O
it PP O
ost VVD O
to TO O
uce VV O
the DT B-movie.name
eer NN I-movie.name
ter NN I-movie.name
  
ide VV O
the DT O
ost NN O
for IN O
ing VVG O
the DT B-movie.name
eer NN I-movie.name
ter NN I-movie.name
  
ill MD O
you PP O
how VV O
the DT O
ost NN O
to TO O
uce VV O
the DT B-movie.name
eer NN I-movie.name
ter NN I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
the DT B-movie.name
bit NN I-movie.name
  
can MD O
i NNS O
see VV O
hat WP O
the DT B-movie.name
ion NN I-movie.name
ing NN I-movie.name
's POS O
get NN O
was VBD O
  
how VV O
me PP O
the DT B-movie.name
ion NN I-movie.name
ing NN I-movie.name
's POS O
get NN O
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
ion NN I-movie.name
of IN I-movie.name
the DT I-movie.name
ist NN I-movie.name
  
hat WP O
was VBD O
the DT O
get NN O
for IN O
top JJ B-movie.name
gun NN I-movie.name
  
hat WP O
was VBD O
top JJ B-movie.name
gun NN I-movie.name
's POS O
get NN O
  
who WP O
oes VVZ O
len JJ B-actor.name
res NNS I-actor.name
lay VVP O
in IN O
ing VVG B-movie.name
emo NN I-movie.name
  
hat WP O
ter NN O
did VVD O
tom NN B-actor.name
nks NNS I-actor.name
lay VVP O
in IN O
llo NN B-movie.name
een CD I-movie.name
  
ion NN B-movie.name
ing NN I-movie.name
ers NNS O
  
hat WP O
ter NN O
did VVD O
ill NN B-actor.name
ith NN I-actor.name
lay NN O
in IN O
tch NN B-movie.name
  
hat WP O
ole NN O
did VVD O
rah NN B-actor.name
ley NNS I-actor.name
lay VVP O
in RB O
go VV B-movie.name
  
hat WP O
was VBD O
vin NN B-actor.name
mes NNS I-actor.name
ole NN O
in IN O
tch NN B-movie.name
  
who WP O
ted VVD O
the DT O
sic NN O
in IN O
one VVN B-movie.name
ith IN I-movie.name
the DT I-movie.name
ind NN I-movie.name
  
how VV O
me PP O
the DT O
sic NN O
ser NN O
for IN O
the DT O
vie NN O
  
who WP O
ted VVD O
the DT O
cal JJ O
ore NN O
in IN O
rfi NNS B-movie.name
  
how WRB O
any JJ O
lms NNS O
did VVD O
ed NN B-actor.name
ris NNS I-actor.name
do VVP O
ith IN O
tom NN B-actor.name
nks NNS I-actor.name
  
how WRB O
any JJ O
ies NNS O
ere VBD O
sed VVN O
on IN O
ine CD B-movie.release_date
nty CD I-movie.release_date
ght CD I-movie.release_date
lve NN I-movie.release_date
  
how WRB O
any JJ O
ies NNS O
ere VBD O
med VVN O
in IN O
sia NN B-movie.location
  
how WRB O
any JJ O
lms NNS O
ted VVN O
by IN O
bra NN B-director.name
and NN I-director.name
ave VHP O
een VBN O
hot VVN O
in IN O
the DT O
ech NN B-movie.location
lic NN I-movie.location
  
how WRB O
any JJ O
ies NNS O
has VHZ O
ert NN B-producer.name
ddy JJ I-producer.name
ced VVD O
  
how WRB O
any JJ O
ies NNS O
has VHZ O
ate RB B-producer.name
one VVN O
  
how WRB O
any JJ O
ies NNS O
did VVD O
ard NN B-director.name
ter NN I-director.name
ect JJ O
  
how WRB O
any JJ O
lms NNS O
has VHZ O
aye NNS B-actor.name
ggs NNS I-actor.name
een VBN O
in IN O
  
how WRB O
any JJ O
